timestamp,NOx,O3,SO2,NH3,PM2.5,PM10,NO,NO2,CO
2022-05-06 06:00:00,100.9,371.93,156.4,26.09,162.32,242.48,49.01,51.88,1.72
2022-05-06 07:00:00,75.14,394.82,83.92,16.72,133.04,204.88,29.67,45.52,2.04
2022-05-06 08:00:00,78.8,329.02,48.64,10.89,114.15,185.48,29.22,49.59,1.93
2022-05-06 09:00:00,69.91,280.38,35.29,9.12,85.64,162.3,23.39,46.5,1.77
2022-05-06 10:00:00,63.96,237.46,26.94,8.11,68.04,138.3,16.9,47.06,1.77
2022-05-06 11:00:00,60.9,203.13,22.89,7.92,78.05,144.03,15.13,45.79,1.27
2022-05-06 12:00:00,51.8,174.52,20.27,8.04,104.43,268.63,12.84,38.97,1.69
2022-05-06 13:00:00,48.83,137.33,32.9,12.67,121.49,337.75,9.89,38.97,1.5
2022-05-06 14:00:00,42.07,107.29,45.78,18.49,94.59,216.81,7.94,34.09,1.47
2022-05-06 15:00:00,48.18,97.27,49.11,22.04,106.21,223.32,8.18,39.98,1.47
2022-05-06 16:00:00,51.52,45.06,74.39,38.5,108.88,212.64,8.38,43.2,1.51
2022-05-06 17:00:00,38.79,1.68,104.9,53.2,74.32,174.39,8.29,30.5,1.25
2022-05-06 18:00:00,51.06,0.0,106.81,50.16,53.55,127.73,8.86,42.18,1.17
2022-05-06 19:00:00,51.08,0.0,89.65,36.98,51.75,109.92,9.41,41.65,1.31
2022-05-06 20:00:00,70.39,0.01,77.25,28.88,44.1,96.62,18.97,51.38,0.64
2022-05-06 21:00:00,79.61,0.06,73.43,26.6,45.51,92.47,27.6,51.95,0.79
2022-05-06 22:00:00,130.57,0.03,73.43,26.09,53.47,114.51,77.71,52.85,1.38
2022-05-06 23:00:00,108.13,0.0,78.2,27.11,48.51,106.2,57.19,50.92,1.4
2022-05-07 00:00:00,168.34,0.0,77.25,31.16,51.85,111.29,115.0,53.24,1.78
2022-05-07 01:00:00,179.3,0.17,79.15,42.56,67.13,155.09,131.23,48.16,2.24
2022-05-07 02:00:00,167.22,2.37,97.27,58.77,58.47,151.26,121.47,45.65,1.89
2022-05-07 03:00:00,204.03,13.23,114.44,66.88,61.86,161.9,156.9,47.07,2.08
2022-05-07 04:00:00,213.61,121.59,144.96,30.91,67.55,188.09,168.23,45.49,2.2
2022-05-07 05:00:00,180.42,226.02,152.59,30.65,59.23,146.64,137.47,42.93,2.05
2022-05-07 06:00:00,212.49,366.21,131.61,30.91,52.69,126.82,167.47,45.02,2.28
2022-05-07 07:00:00,188.73,268.94,41.01,11.27,58.41,134.64,138.5,50.29,2.24
2022-05-07 08:00:00,135.03,223.16,23.37,7.16,59.0,119.47,76.03,59.03,1.84
2022-05-07 09:00:00,109.94,211.72,20.5,6.46,69.81,133.31,54.05,55.88,1.7
2022-05-07 10:00:00,86.34,211.72,22.65,7.16,81.6,153.64,36.09,50.33,1.71
2022-05-07 11:00:00,63.5,208.85,28.61,8.49,104.74,183.74,24.14,39.39,1.49
2022-05-07 12:00:00,52.04,194.55,30.99,9.63,62.51,117.86,16.58,35.45,1.26
2022-05-07 13:00:00,47.88,125.89,45.3,20.27,52.45,99.69,11.95,35.92,1.15
2022-05-07 14:00:00,49.81,47.21,78.2,38.0,67.28,121.74,8.64,41.19,1.12
2022-05-07 15:00:00,48.0,8.4,108.72,52.18,69.94,129.62,9.12,38.87,1.29
2022-05-07 16:00:00,48.03,2.01,116.35,57.25,46.06,97.46,10.0,38.02,0.8
2022-05-07 17:00:00,50.64,1.05,104.9,54.21,37.19,83.57,10.01,40.59,0.73
2022-05-07 18:00:00,67.29,1.43,81.06,43.57,46.32,99.3,12.22,55.04,1.1
2022-05-07 19:00:00,105.98,7.51,56.74,31.41,60.6,121.9,33.02,72.87,1.21
2022-05-07 20:00:00,157.04,18.95,43.39,27.87,71.94,157.44,75.06,81.94,2.08
2022-05-07 21:00:00,140.09,26.82,35.76,27.36,87.26,169.73,64.28,75.8,1.99
2022-05-07 22:00:00,215.06,27.89,31.95,27.61,93.25,194.0,138.03,76.86,3.09
2022-05-07 23:00:00,198.8,28.97,29.56,27.87,112.4,225.48,127.23,71.76,2.66
2022-05-08 00:00:00,107.89,38.98,27.66,28.37,103.62,231.66,54.54,53.45,2.04
2022-05-08 01:00:00,70.24,57.22,29.56,29.13,103.13,161.18,32.45,37.86,1.48
2022-05-08 02:00:00,63.91,61.51,38.15,31.41,80.26,135.93,27.91,35.99,1.1
2022-05-08 03:00:00,61.3,90.84,48.64,31.66,76.76,134.55,25.85,35.44,1.5
2022-05-08 04:00:00,72.16,163.08,57.7,27.87,79.52,133.95,32.25,39.9,1.25
2022-05-08 05:00:00,76.06,248.91,62.94,26.85,105.46,150.98,33.2,42.86,1.23
2022-05-08 06:00:00,62.25,337.6,65.8,25.33,92.73,163.57,26.14,36.16,1.37
2022-05-08 07:00:00,45.66,271.8,30.52,11.4,80.76,128.09,18.29,27.36,0.83
2022-05-08 08:00:00,41.94,248.91,23.37,8.49,64.91,109.79,14.81,27.16,0.83
2022-05-08 09:00:00,36.97,251.77,23.37,8.11,66.47,105.53,11.29,25.68,0.75
2022-05-08 10:00:00,32.65,240.33,24.56,8.49,60.22,96.3,8.47,24.19,1.1
2022-05-08 11:00:00,28.96,223.16,28.37,9.75,70.74,118.47,7.77,21.2,0.71
2022-05-08 12:00:00,30.66,197.41,31.95,10.89,66.74,111.8,8.22,22.44,0.78
2022-05-08 13:00:00,32.9,167.37,47.21,14.44,57.95,101.06,8.31,24.61,0.66
2022-05-08 14:00:00,35.94,153.06,85.83,20.77,63.66,119.36,8.22,27.69,1.11
2022-05-08 15:00:00,36.57,140.19,81.06,22.04,71.78,128.94,8.35,28.2,1.14
2022-05-08 16:00:00,39.87,135.9,46.25,19.0,74.49,146.68,8.66,31.21,1.33
2022-05-08 17:00:00,42.57,121.59,37.19,18.75,78.33,146.98,8.51,34.06,1.35
2022-05-08 18:00:00,50.32,113.01,32.9,18.24,67.67,128.56,10.0,40.27,1.38
2022-05-08 19:00:00,69.41,108.72,30.04,17.99,69.47,138.7,13.58,55.77,1.54
2022-05-08 20:00:00,78.82,101.57,31.95,19.25,73.09,130.72,21.34,57.51,1.66
2022-05-08 21:00:00,74.24,98.71,31.47,20.27,69.36,135.84,19.54,54.72,1.75
2022-05-08 22:00:00,59.79,100.14,37.67,21.79,68.64,141.76,13.69,46.07,1.58
2022-05-08 23:00:00,64.22,94.41,48.64,23.56,61.04,117.78,15.72,48.52,1.55
2022-05-09 00:00:00,47.38,74.39,51.02,24.57,54.01,107.38,11.26,36.18,1.4
2022-05-09 01:00:00,38.07,53.64,47.21,26.09,59.04,106.73,8.75,29.31,1.34
2022-05-09 02:00:00,34.0,47.21,47.68,28.37,66.36,111.26,8.79,25.24,1.3
2022-05-09 03:00:00,32.05,70.1,53.41,27.87,65.81,102.01,8.09,23.95,1.28
2022-05-09 04:00:00,32.43,125.89,59.13,21.28,65.75,89.96,8.52,23.91,1.28
2022-05-09 05:00:00,33.47,194.55,66.76,19.25,55.56,87.45,8.94,24.54,1.27
2022-05-09 06:00:00,32.3,274.66,73.43,17.48,64.49,116.77,8.92,23.38,1.32
2022-05-09 07:00:00,32.04,286.1,54.36,12.79,69.49,120.45,9.3,22.74,1.34
2022-05-09 08:00:00,30.62,286.1,52.45,11.15,60.41,93.63,8.47,22.15,1.3
2022-05-09 09:00:00,35.25,294.69,63.9,10.77,59.23,101.6,10.08,25.17,1.31
2022-05-09 10:00:00,35.84,297.55,77.25,11.02,65.86,113.74,9.54,26.29,1.35
2022-05-09 11:00:00,34.39,286.1,93.46,11.53,71.49,125.52,8.86,25.55,1.28
2022-05-09 12:00:00,34.68,248.91,100.14,12.16,66.1,125.11,9.01,25.66,1.28
2022-05-09 13:00:00,33.58,191.69,103.95,14.57,63.38,112.74,8.54,25.04,1.23
2022-05-09 14:00:00,33.01,134.47,103.95,17.48,57.65,99.86,8.45,24.57,1.22
2022-05-09 15:00:00,36.18,118.73,85.83,18.49,60.81,113.0,8.9,27.27,1.17
2022-05-09 16:00:00,38.98,114.44,67.71,19.0,57.82,116.36,9.29,29.66,1.2
2022-05-09 17:00:00,46.38,98.71,56.27,19.25,52.6,107.21,10.47,35.92,1.2
2022-05-09 18:00:00,61.66,87.98,48.16,17.48,56.39,117.98,13.24,48.35,1.39
2022-05-09 19:00:00,67.12,87.98,39.1,15.45,64.7,133.88,15.12,51.99,1.52
2022-05-09 20:00:00,66.04,90.84,34.33,15.83,65.74,141.63,17.5,48.56,1.53
2022-05-09 21:00:00,67.67,88.69,32.42,17.48,58.91,117.24,18.42,49.24,1.6
2022-05-09 22:00:00,69.51,81.54,32.9,19.0,58.26,117.92,20.05,49.46,1.58
2022-05-09 23:00:00,53.16,72.96,35.76,20.01,60.57,127.78,13.79,39.41,1.41
2022-05-10 00:00:00,49.29,62.94,39.58,20.52,63.49,119.42,11.92,37.36,1.44
2022-05-10 01:00:00,53.84,47.21,47.68,22.29,60.24,131.26,13.48,40.35,1.43
2022-05-10 02:00:00,41.5,38.98,59.13,25.08,59.91,112.48,10.97,30.57,1.37
2022-05-10 03:00:00,45.21,67.95,68.66,25.33,57.35,109.78,12.95,32.24,1.27
2022-05-10 04:00:00,47.82,137.33,61.04,16.47,63.69,105.45,15.56,32.29,1.26
2022-05-10 05:00:00,47.62,197.41,58.65,14.19,83.68,111.04,16.81,30.79,1.3
2022-05-10 06:00:00,43.19,246.05,59.6,13.3,79.97,114.76,14.89,28.32,1.25
2022-05-10 07:00:00,51.73,260.35,49.59,10.89,64.79,93.83,20.78,30.9,1.47
2022-05-10 08:00:00,47.68,260.35,49.59,9.75,54.19,97.06,17.73,29.98,1.17
2022-05-10 09:00:00,34.36,268.94,61.04,9.63,64.64,109.89,10.83,23.56,1.14
2022-05-10 10:00:00,30.95,280.38,74.39,10.01,64.97,117.38,8.43,22.53,1.16
2022-05-10 11:00:00,32.0,274.66,78.2,10.64,61.49,102.99,8.89,23.11,1.06
2022-05-10 12:00:00,28.96,240.33,59.13,10.77,55.77,96.24,8.82,20.14,1.08
2022-05-10 13:00:00,30.12,154.5,51.02,17.99,60.71,97.44,8.72,21.37,0.88
2022-05-10 14:00:00,30.06,81.54,61.99,28.88,61.02,100.75,8.25,21.82,1.14
2022-05-10 15:00:00,29.57,43.63,71.53,38.5,50.73,91.96,8.21,21.34,1.2
2022-05-10 16:00:00,32.14,32.54,71.53,40.53,47.17,88.78,8.32,23.8,0.42
2022-05-10 17:00:00,43.11,31.47,65.8,37.49,48.81,96.92,9.5,33.6,0.87
2022-05-10 18:00:00,53.93,27.89,56.27,33.94,58.59,126.45,12.29,41.62,1.27
2022-05-10 19:00:00,64.97,25.75,46.73,29.64,53.02,120.35,15.87,49.07,1.3
2022-05-10 20:00:00,70.24,27.89,40.53,27.36,55.03,113.7,18.45,51.78,1.22
2022-05-10 21:00:00,71.6,36.84,34.81,25.33,52.9,108.79,22.43,49.17,1.12
2022-05-10 22:00:00,70.96,42.56,32.42,24.83,61.35,125.04,25.03,45.94,0.75
2022-05-10 23:00:00,60.97,39.34,32.9,25.33,63.88,131.02,21.56,39.42,1.42
2022-05-11 00:00:00,56.37,30.4,33.86,26.85,55.31,108.79,18.1,38.29,1.37
2022-05-11 01:00:00,50.53,16.99,38.62,30.91,32.33,68.87,15.63,34.94,1.18
2022-05-11 02:00:00,46.58,16.09,49.11,38.5,35.95,72.21,14.24,32.32,1.1
2022-05-11 03:00:00,42.57,47.21,58.17,39.52,31.06,81.07,12.57,29.99,1.17
2022-05-11 04:00:00,47.04,141.62,64.85,18.49,43.99,93.0,13.95,33.1,1.22
2022-05-11 05:00:00,58.44,211.72,64.85,14.06,39.17,102.5,21.14,37.25,1.27
2022-05-11 06:00:00,43.17,277.52,64.85,12.79,42.17,121.87,15.07,28.17,1.02
2022-05-11 07:00:00,33.66,300.41,52.45,11.02,45.0,103.57,11.29,22.36,1.23
2022-05-11 08:00:00,32.79,314.71,48.16,10.39,51.79,139.44,9.96,22.83,1.3
2022-05-11 09:00:00,31.89,326.16,49.59,10.51,58.09,120.05,8.97,22.94,1.28
2022-05-11 10:00:00,28.9,300.41,41.01,10.13,69.07,113.91,8.3,20.59,1.24
2022-05-11 11:00:00,26.86,271.8,34.81,10.13,58.34,97.51,8.25,18.62,1.2
2022-05-11 12:00:00,27.46,246.05,31.95,10.77,63.11,109.13,9.42,18.04,1.22
2022-05-11 13:00:00,28.32,205.99,51.02,15.71,67.38,113.59,8.09,20.24,1.23
2022-05-11 14:00:00,29.85,183.11,89.65,24.57,54.47,93.42,7.65,22.2,1.15
2022-05-11 15:00:00,29.65,173.09,114.44,29.39,53.54,100.18,7.73,21.86,1.09
2022-05-11 16:00:00,36.41,157.36,98.23,27.61,59.06,140.2,8.75,27.67,1.12
2022-05-11 17:00:00,50.61,130.18,68.66,25.59,57.51,131.95,9.72,40.88,1.06
2022-05-11 18:00:00,65.82,118.73,49.11,23.05,65.54,139.35,12.67,53.07,1.44
2022-05-11 19:00:00,86.71,124.45,37.67,20.27,67.36,141.18,22.4,64.32,1.78
2022-05-11 20:00:00,76.4,124.45,32.9,19.76,74.72,158.84,19.51,56.88,1.79
2022-05-11 21:00:00,69.7,115.87,32.42,20.52,73.26,159.21,18.82,50.92,1.78
2022-05-11 22:00:00,71.23,107.29,35.29,21.53,68.22,138.46,22.97,48.25,1.37
2022-05-11 23:00:00,55.41,100.14,37.19,22.55,55.18,120.11,16.02,39.46,1.25
2022-05-12 00:00:00,39.29,95.84,37.19,23.81,44.37,95.4,10.33,28.97,1.18
2022-05-12 01:00:00,33.6,86.55,40.05,26.09,47.58,90.32,8.7,24.91,1.23
2022-05-12 02:00:00,32.88,77.96,52.45,29.64,47.89,89.35,8.42,24.45,1.29
2022-05-12 03:00:00,33.87,94.41,73.43,29.64,46.33,87.42,8.26,25.61,1.28
2022-05-12 04:00:00,33.14,158.79,77.25,19.51,48.0,90.67,8.13,24.99,1.33
2022-05-12 05:00:00,40.21,223.16,67.71,16.47,64.05,111.84,9.81,30.41,1.44
2022-05-12 06:00:00,35.25,288.96,59.13,15.2,77.55,137.63,9.89,25.37,1.43
2022-05-12 07:00:00,32.26,303.27,42.92,13.68,56.63,87.35,9.0,23.27,1.33
2022-05-12 08:00:00,29.4,303.27,37.67,12.79,47.04,70.67,8.49,20.92,1.15
2022-05-12 09:00:00,25.52,300.41,35.76,12.29,42.69,82.38,7.97,17.55,1.11
2022-05-12 10:00:00,25.48,254.63,27.66,11.4,60.39,97.37,8.12,17.36,1.13
2022-05-12 11:00:00,25.8,223.16,25.75,11.78,65.85,328.3,7.96,17.84,1.25
2022-05-12 12:00:00,26.83,194.55,25.75,12.29,57.11,143.2,7.73,19.1,1.19
2022-05-12 13:00:00,29.29,158.79,42.44,17.73,53.72,101.66,8.64,20.63,1.18
2022-05-12 14:00:00,32.17,125.89,74.39,27.61,60.5,109.77,8.94,23.2,1.14
2022-05-12 15:00:00,33.66,118.73,101.09,34.96,60.74,125.19,9.51,24.13,1.16
2022-05-12 16:00:00,31.4,134.47,98.23,33.94,54.68,115.63,7.81,23.57,1.09
2022-05-12 17:00:00,48.02,131.61,84.88,30.91,50.77,125.58,8.98,39.03,1.27
2022-05-12 18:00:00,73.89,118.73,66.76,28.12,64.31,167.16,13.7,60.15,1.46
2022-05-12 19:00:00,113.86,110.15,48.64,25.59,87.56,207.16,42.4,71.44,0.65
2022-05-12 20:00:00,72.16,108.72,40.53,25.08,87.12,211.46,17.47,54.73,0.72
2022-05-12 21:00:00,83.04,108.72,37.67,25.33,87.77,198.01,30.7,52.34,1.3
2022-05-12 22:00:00,80.15,105.86,36.72,26.09,96.06,213.48,32.41,47.78,1.57
2022-05-12 23:00:00,55.88,103.0,36.24,26.35,77.81,163.5,19.3,36.6,0.91
2022-05-13 00:00:00,43.97,97.27,36.24,27.11,78.41,171.66,15.48,28.51,1.25
2022-05-13 01:00:00,44.63,85.83,40.53,30.15,49.4,140.86,13.87,30.75,1.18
2022-05-13 02:00:00,36.4,78.68,51.98,35.97,33.08,98.53,11.14,25.27,1.06
2022-05-13 03:00:00,29.68,111.58,65.8,36.98,41.21,90.33,9.05,20.63,1.15
2022-05-13 04:00:00,30.02,197.41,73.43,26.35,54.3,74.28,9.01,21.02,0.96
2022-05-13 05:00:00,31.52,280.38,84.88,24.57,56.0,83.33,9.51,22.02,1.06
2022-05-13 06:00:00,30.27,423.43,103.95,25.33,44.05,70.75,9.73,20.53,1.19
2022-05-13 07:00:00,41.34,457.76,84.88,19.76,34.55,57.03,15.11,26.24,1.29
2022-05-13 08:00:00,29.59,389.1,55.31,15.33,46.88,86.48,9.48,20.11,1.15
2022-05-13 09:00:00,28.17,300.41,31.47,13.68,59.44,106.42,8.64,19.52,1.24
2022-05-13 10:00:00,39.95,220.3,18.84,11.53,54.01,105.92,9.84,30.11,1.25
2022-05-13 11:00:00,39.74,194.55,18.36,10.13,60.65,162.02,9.18,30.54,1.28
2022-05-13 12:00:00,35.89,181.67,19.55,9.25,72.03,150.88,8.42,27.49,1.3
2022-05-13 13:00:00,34.97,147.34,30.99,13.81,77.16,153.34,8.29,26.66,1.26
2022-05-13 14:00:00,37.96,108.72,45.3,21.79,65.39,141.6,8.76,29.19,1.19
2022-05-13 15:00:00,40.17,90.12,54.84,28.12,51.29,133.21,8.89,31.26,1.12
2022-05-13 16:00:00,45.56,53.64,81.06,42.05,58.3,130.44,10.31,35.28,0.96
2022-05-13 17:00:00,48.71,11.0,109.67,53.7,69.97,161.94,9.84,38.84,1.33
2022-05-13 18:00:00,59.38,0.28,110.63,49.14,75.75,163.5,11.93,47.44,1.47
2022-05-13 19:00:00,76.65,0.04,92.51,38.0,77.59,170.46,15.69,60.95,1.62
2022-05-13 20:00:00,122.68,0.02,78.2,33.44,74.37,186.49,47.27,75.42,2.15
2022-05-13 21:00:00,164.93,0.0,76.29,33.94,83.83,543.45,89.41,75.53,2.6
2022-05-13 22:00:00,125.03,0.01,74.39,34.45,102.81,246.04,64.41,60.55,2.72
2022-05-13 23:00:00,115.0,0.01,64.85,29.89,102.43,232.42,61.76,53.24,2.54
2022-05-14 00:00:00,192.9,0.05,52.45,27.11,105.89,222.57,133.14,59.87,3.04
2022-05-14 01:00:00,209.03,0.45,53.88,30.91,103.75,252.35,154.76,54.27,3.17
2022-05-14 02:00:00,229.02,3.44,81.06,44.58,108.05,283.61,175.0,54.03,3.2
2022-05-14 03:00:00,204.48,12.34,114.44,57.25,99.41,291.46,155.11,49.33,3.07
2022-05-14 04:00:00,167.35,124.45,146.87,32.42,98.79,245.72,124.92,42.47,2.43
2022-05-14 05:00:00,206.84,237.46,165.94,32.93,123.83,245.34,163.26,43.54,3.0
2022-05-14 06:00:00,143.63,423.43,141.14,28.63,145.25,241.41,102.11,41.52,2.29
2022-05-14 07:00:00,123.11,308.99,41.48,13.3,139.37,246.7,78.95,44.13,2.3
2022-05-14 08:00:00,107.43,240.33,20.27,9.75,131.2,249.01,66.35,41.11,2.02
2022-05-14 09:00:00,86.76,214.58,16.21,8.61,97.16,200.0,46.9,39.86,1.9
2022-05-14 10:00:00,71.05,203.13,15.74,7.79,90.38,184.42,35.06,35.99,1.66
2022-05-14 11:00:00,61.8,203.13,18.12,7.98,63.39,126.13,29.11,32.68,1.29
2022-05-14 12:00:00,54.76,205.99,20.03,8.36,50.07,106.13,22.58,32.16,1.03
2022-05-14 13:00:00,47.71,188.83,32.9,13.05,46.69,115.95,17.11,30.6,1.14
2022-05-14 14:00:00,42.39,161.65,41.48,18.24,36.68,117.11,13.36,29.03,1.03
2022-05-14 15:00:00,35.79,141.62,41.96,21.03,42.61,117.34,10.28,25.51,0.87
2022-05-14 16:00:00,38.3,108.72,46.73,26.6,36.26,98.83,9.67,28.64,0.75
2022-05-14 17:00:00,51.62,72.96,55.31,31.92,37.98,95.27,11.8,39.82,0.81
2022-05-14 18:00:00,63.27,53.64,55.79,30.65,40.03,96.74,17.95,45.34,0.71
2022-05-14 19:00:00,86.6,26.11,55.79,26.35,45.47,108.1,38.75,47.86,0.7
2022-05-14 20:00:00,127.89,4.38,60.08,25.84,56.73,125.93,80.68,47.26,0.65
2022-05-14 21:00:00,198.24,0.15,63.9,27.87,58.37,135.36,146.68,51.85,2.18
2022-05-14 22:00:00,230.46,0.01,67.71,33.94,91.44,238.66,176.54,53.69,2.35
2022-05-14 23:00:00,184.4,0.01,63.9,39.01,88.99,190.41,137.05,47.45,1.67
2022-05-15 00:00:00,223.14,0.01,57.7,41.54,101.58,228.38,172.67,50.44,2.45
2022-05-15 01:00:00,276.55,0.34,64.85,49.65,125.74,248.82,226.03,50.61,3.2
2022-05-15 02:00:00,264.84,3.4,92.51,61.81,130.22,239.32,216.44,48.42,3.29
2022-05-15 03:00:00,261.88,15.38,116.35,62.32,136.63,277.55,216.89,44.91,3.25
2022-05-15 04:00:00,214.42,128.75,61.99,26.09,153.27,302.21,176.45,37.99,2.31
2022-05-15 05:00:00,243.34,211.72,49.11,20.27,142.9,289.78,203.0,40.35,2.71
2022-05-15 06:00:00,260.21,248.91,36.24,17.73,160.33,294.9,215.79,44.43,2.28
2022-05-15 07:00:00,206.22,164.51,11.44,6.02,120.5,243.5,161.82,44.25,2.04
2022-05-15 08:00:00,140.88,148.77,9.54,3.83,81.25,170.84,105.42,35.43,1.22
2022-05-15 09:00:00,111.51,147.34,10.01,3.61,73.91,154.72,80.87,30.62,1.21
2022-05-15 10:00:00,98.2,150.2,14.9,4.88,60.61,136.51,69.34,28.85,1.16
2022-05-15 11:00:00,82.98,148.77,21.93,6.9,41.42,100.9,56.31,26.66,1.19
2022-05-15 12:00:00,70.37,131.61,25.99,8.36,47.03,95.4,45.39,24.96,0.97
2022-05-15 13:00:00,60.28,46.49,51.5,24.07,41.24,96.69,37.02,23.26,0.49
2022-05-15 14:00:00,55.01,0.48,91.55,44.08,38.89,108.45,32.22,22.79,0.62
2022-05-15 15:00:00,52.76,0.0,125.89,60.8,29.83,100.49,27.94,24.81,0.54
2022-05-15 16:00:00,50.36,0.0,162.12,74.98,20.13,82.52,24.05,26.31,0.58
2022-05-15 17:00:00,55.55,0.0,175.48,69.92,31.89,94.46,25.61,29.95,0.68
2022-05-15 18:00:00,64.69,0.0,144.96,51.68,43.69,109.91,31.94,32.75,0.58
2022-05-15 19:00:00,94.58,0.0,78.2,33.94,45.17,128.38,57.94,36.67,1.05
2022-05-15 20:00:00,148.77,0.0,55.79,29.39,57.54,153.77,103.11,45.69,1.9
2022-05-15 21:00:00,91.37,0.21,45.3,26.09,71.17,193.69,47.62,43.69,1.65
2022-05-15 22:00:00,73.51,14.66,35.76,22.29,79.02,486.42,33.99,39.51,1.61
2022-05-15 23:00:00,69.05,50.07,28.37,18.24,98.78,499.36,30.75,38.32,1.04
2022-05-16 00:00:00,93.43,75.1,24.56,15.07,102.12,272.69,50.37,43.09,1.58
2022-05-16 01:00:00,90.45,80.82,25.03,14.19,76.75,206.6,56.82,33.61,1.64
2022-05-16 02:00:00,65.01,69.38,31.47,16.09,61.25,149.71,38.88,26.11,1.29
2022-05-16 03:00:00,60.0,68.66,37.19,16.72,51.7,150.82,38.46,21.54,1.04
2022-05-16 04:00:00,59.95,87.98,35.29,14.31,57.32,151.75,39.54,20.41,1.1
2022-05-16 05:00:00,55.25,104.43,31.95,12.79,55.55,165.84,35.83,19.4,1.17
2022-05-16 06:00:00,52.53,113.01,27.42,11.4,55.13,219.74,33.22,19.3,0.94
2022-05-16 07:00:00,50.93,118.73,20.27,8.04,61.08,247.1,30.01,20.94,0.89
2022-05-16 08:00:00,58.92,135.9,18.36,6.46,85.35,306.09,36.41,22.5,0.96
2022-05-16 09:00:00,50.37,155.93,18.12,6.21,90.35,302.31,29.68,20.69,0.64
2022-05-16 10:00:00,45.18,157.36,17.4,5.76,93.49,432.75,24.47,20.71,0.61
2022-05-16 11:00:00,41.73,154.5,22.41,6.71,119.84,341.76,21.57,20.16,0.76
2022-05-16 12:00:00,41.29,171.66,40.53,8.23,102.51,305.41,19.92,21.38,0.75
2022-05-16 13:00:00,40.52,183.11,65.8,17.48,96.44,303.86,18.08,22.44,0.83
2022-05-16 14:00:00,36.52,157.36,72.48,28.37,79.2,256.43,16.01,20.5,1.02
2022-05-16 15:00:00,33.51,120.16,71.53,34.45,78.25,230.62,13.79,19.72,0.76
2022-05-16 16:00:00,35.71,91.55,70.57,36.98,74.99,220.96,14.67,21.05,0.72
2022-05-16 17:00:00,41.54,70.1,82.02,41.54,79.17,217.79,16.62,24.91,0.94
2022-05-16 18:00:00,37.52,58.65,86.78,40.53,76.4,217.71,12.74,24.78,0.62
2022-05-16 19:00:00,62.49,46.49,73.43,34.45,68.45,189.57,33.56,28.96,0.2
2022-05-16 20:00:00,65.8,31.11,61.99,32.42,81.1,224.54,35.32,30.48,1.25
2022-05-16 21:00:00,50.51,20.03,58.17,34.45,114.88,296.4,24.45,26.04,1.48
2022-05-16 22:00:00,41.33,8.05,61.99,38.0,98.59,324.75,17.86,23.46,0.68
2022-05-16 23:00:00,37.57,2.39,58.65,36.98,80.74,255.94,15.35,22.22,1.29
2022-05-17 00:00:00,35.59,0.87,51.5,35.97,58.08,153.62,13.69,21.89,1.24
2022-05-17 01:00:00,35.5,2.46,53.88,41.54,40.07,85.67,13.68,21.83,1.2
2022-05-17 02:00:00,33.5,7.69,76.29,56.24,33.79,63.29,11.96,21.53,1.13
2022-05-17 03:00:00,33.13,29.68,102.04,64.85,32.07,63.89,12.37,20.76,1.13
2022-05-17 04:00:00,32.21,141.62,175.48,35.46,32.14,68.82,11.66,20.55,0.79
2022-05-17 05:00:00,36.07,211.72,205.99,27.11,44.08,93.87,13.72,22.35,0.63
2022-05-17 06:00:00,33.74,266.08,240.33,22.55,36.12,82.36,12.9,20.85,0.38
2022-05-17 07:00:00,29.25,277.52,160.22,16.72,34.53,68.17,11.21,18.03,1.01
2022-05-17 08:00:00,31.75,286.1,104.9,12.67,43.02,114.64,11.51,20.24,1.31
2022-05-17 09:00:00,25.99,306.13,86.78,12.16,60.08,147.55,9.42,16.56,1.02
2022-05-17 10:00:00,29.59,294.69,90.6,14.06,81.15,209.62,9.18,20.4,0.63
2022-05-17 11:00:00,28.69,223.16,99.18,14.57,83.92,224.17,9.09,19.6,0.89
2022-05-17 12:00:00,29.74,160.22,82.97,12.67,95.17,241.82,9.16,20.58,0.82
2022-05-17 13:00:00,29.62,147.34,66.76,13.81,96.04,236.73,9.66,19.95,0.68
2022-05-17 14:00:00,28.91,123.02,66.76,16.72,95.58,233.08,8.64,20.27,0.28
2022-05-17 15:00:00,28.28,110.15,66.76,18.49,84.15,223.8,8.84,19.45,0.99
2022-05-17 16:00:00,32.65,110.15,61.04,21.03,74.04,189.15,11.33,21.32,0.87
2022-05-17 17:00:00,37.52,113.01,56.27,24.57,78.7,222.01,8.19,29.33,0.92
2022-05-17 18:00:00,39.14,115.87,56.27,24.57,97.21,234.11,9.03,30.11,0.91
2022-05-17 19:00:00,50.75,114.44,53.88,21.79,77.48,217.71,14.19,36.56,1.06
2022-05-17 20:00:00,58.92,105.86,51.02,21.79,80.05,188.24,20.62,38.31,1.2
2022-05-17 21:00:00,67.02,97.27,45.78,22.04,75.25,144.97,30.12,36.89,1.06
2022-05-17 22:00:00,62.36,80.11,40.05,22.55,81.68,176.67,28.81,33.56,1.61
2022-05-17 23:00:00,64.33,58.65,38.62,23.81,85.71,187.47,31.95,32.38,2.05
2022-05-18 00:00:00,58.57,36.84,42.92,26.85,95.78,173.07,26.18,32.38,1.82
2022-05-18 01:00:00,47.92,10.73,58.65,36.48,114.09,181.91,20.89,27.03,1.58
